reference;price;quantity
021044;37.1818;0
021045;37.1818;1
021046;37.1818;0
021047;37.1818;3
021048;37.1818;0
021049;37.1818;2
021050;37.1818;0
021051;37.1818;3
021052;37.1818;0
021053;37.1818;2
021054;37.1818;0
021055;37.1818;3
021056;37.1818;0
021057;37.1818;0
021058;37.1818;0
021059;37.1818;0
021060;37.1818;0
021061;37.1818;0
021062;37.1818;0
021063;37.1818;0
021064;37.1818;0
021065;99.1653;0
021066;99.1653;0
021067;99.1653;0
021068;99.1653;0
021069;6.6033;0
021070;6.6033;0
021071;6.6033;0
021072;6.6033;0
021073;6.6033;1
021074;6.6033;0
021075;6.6033;0
021076;6.6033;0
021077;9.9091;0
021078;9.9091;0
021079;9.9091;3
021080;9.9091;0
021081;9.9091;0
021082;9.9091;0
021083;9.9091;0
021084;9.9091;0
021085;9.9091;0
021086;37.1818;0
021087;37.1818;3
021088;37.1818;0
021089;37.1818;6
021090;37.1818;0
021091;37.1818;6
021092;37.1818;0
021093;37.1818;1
021094;20.6529;0
021095;20.6529;0
021096;20.6529;0
021097;20.6529;0
021098;20.6529;0
021099;20.6529;0
021100;20.6529;0
021101;20.6529;0
021102;20.6529;0
021103;20.6529;0
021104;20.6529;0
021105;20.6529;0
021106;20.6529;1
021107;20.6529;0
021108;20.6529;0
021109;20.6529;0
021110;20.6529;0
021111;20.6529;0
021112;20.6529;0
021113;20.6529;0
021114;20.6529;0
021115;20.6529;0
021116;20.6529;0
021117;20.6529;0
021118;20.6529;0
021119;20.6529;0
021120;20.6529;0
021121;20.6529;0
021122;20.6529;1
021123;20.6529;2
021124;20.6529;0
021125;20.6529;0
021126;8.2562;1
021127;8.2562;0
021128;8.2562;0
021129;8.2562;0
021130;8.2562;0
021131;8.2562;0
021132;8.2562;0
021133;8.2562;0
020886;20.6529;72
020912;20.6529;25
020916;20.6529;44
020917;20.6529;75
017837;30.4545;0
018351;65.4545;0
016625;12.4182;0
020630;8.2562;0
020633;8.2562;24
020634;8.2562;34
020635;8.2562;0
020636;8.2562;0
020631;8.2562;0
018147;32.7182;0
021134;44.6198;0
021135;44.6198;0
021136;44.6198;0
021137;44.6198;0
021138;44.6198;0
021139;44.6198;0
021140;44.6198;0
021141;44.6198;0
021142;44.6198;0
021143;44.6198;0
021144;44.6198;0
021145;44.6198;0
021146;48.7521;0
021147;48.7521;0
021148;48.7521;0
021149;48.7521;0
021150;48.7521;0
021151;48.7521;0
021152;48.7521;0
021153;48.7521;0
021154;48.7521;0
021155;48.7521;0
021156;48.7521;0
021157;48.7521;0
021158;48.7521;0
021159;40.4876;0
021160;40.4876;0
021161;40.4876;0
021162;40.4876;0
021163;40.4876;0
021164;40.4876;0
021165;40.4876;0
021166;40.4876;0
021167;40.4876;0
021168;40.4876;0
021169;40.4876;0
021170;40.4876;0
021171;39.6612;0
021172;39.6612;1
021173;39.6612;0
021174;39.6612;0
021175;39.6612;0
021176;39.6612;0
021177;39.6612;0
021178;39.6612;0
021179;39.6612;0
021180;39.6612;0
021181;39.6612;0
021182;39.6612;0
10039932;1.522725;0
017416;39.9545;0
10052267;14.0909;0
021183;90.9008;0
021184;90.9008;0
021185;90.9008;0
021186;90.9008;0
021187;90.9008;0
021188;90.9008;0
021189;90.9008;0
021190;90.9008;0
021191;49.5785;0
021192;49.5785;0
021193;49.5785;0
021194;49.5785;0
021195;49.5785;0
021196;49.5785;0
021197;49.5785;0
021198;49.5785;0
021199;56.1901;0
021200;56.1901;0
021201;56.1901;0
021202;56.1901;0
021203;56.1901;0
021204;56.1901;0
021205;56.1901;0
021206;56.1901;0
021207;37.1818;0
021208;37.1818;0
021209;37.1818;0
021210;37.1818;0
021211;37.1818;0
021212;37.1818;0
021213;37.1818;0
021214;37.1818;0
021215;37.1818;0
021216;37.1818;0
021217;37.1818;0
021218;37.1818;0
021220;28.9174;3
021221;28.9174;0
021222;28.9174;0
021223;28.9174;0
021224;28.9174;0
021225;28.9174;0
021226;28.9174;3
021227;28.9174;0
021228;28.9174;3
021229;28.9174;3
021230;28.9174;2
021231;28.9174;0
021232;28.9174;0
021233;28.9174;0
021234;28.9174;0
021235;28.9174;0
021236;28.9174;6
021237;28.9174;0
021238;28.9174;2
021239;28.9174;2
021240;28.9174;3
021241;28.9174;0
021242;28.9174;0
021243;28.9174;0
021244;28.9174;0
021245;28.9174;0
021246;28.9174;4
021247;28.9174;0
021248;28.9174;3
021249;28.9174;2
021250;28.9174;3
021251;28.9174;0
021252;28.9174;0
021253;28.9174;0
021254;28.9174;0
021255;28.9174;0
021256;28.9174;1
021257;28.9174;0
021258;28.9174;3
021219;28.9174;2
021259;9.9091;0
021260;9.9091;0
021261;66.1074;0
021262;66.1074;0
021263;66.1074;0
021264;66.1074;0
021265;14.8678;0
018465;18.3273;6
10032709;49.9909;0
10049014;18.1727;0
017935;34.3636;1
021732;31.8091;30
021277;13.2149;0
021297;14.8678;3
021298;14.8678;0
021299;14.8678;0
021300;14.8678;0
021301;14.8678;0
021302;14.8678;0
021303;14.8678;0
021304;14.8678;0
021305;14.8678;0
021306;14.8678;0
021307;14.8678;0
021308;14.8678;0
021309;14.8678;0
021310;14.8678;0
021311;14.8678;0
021312;14.8678;0
021313;14.8678;3
021314;14.8678;0
021315;14.8678;0
021316;14.8678;0
021317;14.8678;0
021318;14.8678;3
021319;14.8678;1
021320;14.8678;0
021321;14.8678;0
021322;14.8678;0
021323;14.8678;3
021324;14.8678;3
021325;14.8678;0
021326;14.8678;6
021327;14.8678;0
021328;14.8678;0
021329;13.2149;0
021330;13.2149;3
021331;13.2149;0
021332;13.2149;0
021333;13.2149;2
021334;13.2149;0
021335;13.2149;0
021336;13.2149;3
021337;13.2149;0
021338;13.2149;0
021339;13.2149;0
021340;13.2149;2
021341;13.2149;1
021342;13.2149;0
021343;13.2149;0
021344;13.2149;0
021345;13.2149;0
021346;13.2149;1
021347;13.2149;2
021348;13.2149;0
021349;13.2149;1
021350;13.2149;0
021351;13.2149;0
021352;13.2149;0
021353;13.2149;0
021354;13.2149;1
021355;13.2149;0
021356;13.2149;0
021357;13.2149;0
021358;13.2149;0
021359;13.2149;0
021360;13.2149;1
021361;13.2149;0
021362;13.2149;0
021363;13.2149;9
021364;13.2149;0
021365;13.2149;0
021366;13.2149;0
021367;9.9091;3
021368;9.9091;0
021369;9.9091;3
021370;9.9091;3
021371;9.9091;6
021372;9.9091;3
021373;9.9091;3
021374;9.9091;3
021375;9.9091;3
021376;73.5455;0
021377;73.5455;0
021378;73.5455;0
021379;73.5455;0
021380;73.5455;0
021381;73.5455;2
021382;73.5455;0
021383;73.5455;0
021384;82.6364;0
021385;82.6364;2
021386;82.6364;0
021387;82.6364;0
021388;82.6364;0
021389;82.6364;0
021390;82.6364;0
021391;82.6364;0
021392;82.6364;0
021393;82.6364;0
021394;82.6364;0
021395;82.6364;0
021396;82.6364;1
021397;82.6364;1
021398;82.6364;0
021399;82.6364;0
021400;82.6364;0
021401;82.6364;0
021402;82.6364;0
021403;82.6364;0
021404;61.9752;0
021405;61.9752;0
021406;61.9752;0
021407;61.9752;0
021408;61.9752;0
021409;61.9752;0
021410;61.9752;0
021411;61.9752;0
021412;73.5455;0
021413;73.5455;0
021414;73.5455;0
021415;73.5455;0
021416;73.5455;0
021417;73.5455;0
021418;73.5455;0
021419;73.5455;0
021420;114.8678;0
021421;114.8678;0
021422;114.8678;0
021423;114.8678;0
021424;114.8678;0
021425;114.8678;0
021426;114.8678;0
021427;114.8678;0
021428;106.6033;0
021429;106.6033;0
021430;106.6033;0
021431;106.6033;0
021432;106.6033;0
021433;106.6033;0
021434;106.6033;0
021435;106.6033;0
021436;78.5041;0
021437;78.5041;0
021438;78.5041;0
021439;78.5041;0
021440;78.5041;0
021441;78.5041;0
021442;78.5041;0
021443;78.5041;0
021444;90.9008;0
021445;90.9008;0
021446;90.9008;0
021447;90.9008;0
021448;90.9008;0
021449;90.9008;0
021450;90.9008;0
021451;90.9008;0
021452;67.7603;0
021453;67.7603;0
021454;67.7603;0
021455;67.7603;0
021456;67.7603;0
021457;67.7603;0
021458;67.7603;0
021459;67.7603;0
021460;70.2397;0
021461;70.2397;0
021462;70.2397;0
021463;70.2397;0
021464;70.2397;0
021465;70.2397;0
021466;70.2397;0
021467;70.2397;0
021468;61.9752;0
021470;61.9752;0
021469;61.9752;0
021471;61.9752;0
021472;61.9752;0
021473;61.9752;0
021474;61.9752;0
021475;61.9752;0
021733;0.1818;59
021734;0.1818;12
021737;0.1818;18
021740;0.1818;21
021741;0.1818;24
021742;0.1818;60
021743;0.1818;37
021744;0.1818;37
021745;0.1818;6
021746;0.1818;38
021747;0.1818;11
021476;36.3554;0
021477;36.3554;0
021478;36.3554;0
021479;36.3554;0
021480;36.3554;0
021481;36.3554;0
021482;36.3554;0
021483;36.3554;0
021484;36.3554;0
021485;36.3554;0
021486;36.3554;0
021487;36.3554;0
021754;0.1818;33
021755;0.1818;7
021760;0.1818;50
021762;0.1818;32
021488;36.3554;0
021775;0.1818;28
021489;36.3554;0
021490;36.3554;0
021491;36.3554;0
021492;36.3554;0
021493;36.3554;0
021494;36.3554;0
021495;36.3554;0
021776;0.1818;12
021779;0.1818;66
021781;0.1818;0
021782;0.1818;45
021496;19.8264;1
021497;19.8264;0
021498;19.8264;0
021499;19.8264;0
021500;19.8264;1
021501;19.8264;2
021502;19.8264;3
021503;19.8264;1
021504;19.8264;3
021505;19.8264;0
021506;19.8264;0
021507;19.8264;0
021508;19.8264;0
021509;70.2397;0
021511;70.2397;0
021512;70.2397;0
021513;70.2397;0
021514;70.2397;0
021515;70.2397;0
021516;70.2397;0
021517;70.2397;0
021518;70.2397;0
021519;70.2397;0
021520;70.2397;0
021510;70.2397;0
021529;37.1818;0
021530;37.1818;0
021531;37.1818;0
021532;37.1818;0
021533;37.1818;0
021534;37.1818;0
021535;37.1818;0
021536;37.1818;0
021537;40.4876;0
021538;40.4876;0
021539;40.4876;0
021540;40.4876;0
021541;40.4876;0
021542;40.4876;0
021543;40.4876;0
021544;40.4876;0
021545;13.2149;0
021546;13.2149;0
021547;13.2149;1
021548;13.2149;1
021549;13.2149;0
021550;13.2149;5
021551;13.2149;0
021552;13.2149;0
021553;13.2149;0
021554;23.9587;0
021570;23.9587;0
021571;23.9587;0
021572;23.9587;0
021573;23.9587;0
021574;23.9587;0
021575;23.9587;0
021576;23.9587;0
021577;23.9587;0
021562;23.9587;0
017934;34.3636;7
021730;8.1818;0
021837;21.8091;6
021838;17.2636;2
019987;45.4091;1
021839;52.5;27
021840;32.7182;0
006123;32.7182;0
021841;29.9909;3
021842;26.3545;20
021731;42;18
019787;10.9;11
018060;9.0818;12
030002;3.6273;9
030001;3.6273;1
021831;1197.5207;0
021832;1260.3306;0
021834;1859.5041;0
021835;1561.9835;0
021836;1197.5207;0
030007;30.9;127
018208;25.4545;2
021844;1.6273;0
030008;20.4727;3
018199;5.4545;9
017643;22.7273;3
030194;44.5364;1
030196;31.8091;0
030199;36.3545;0
030200;36.3545;0
018781;45.4545;1
030210;13.2149;3
030211;13.2149;2
030212;13.2149;2
030213;13.2149;1
030214;13.2149;1
030217;27.2636;1
030219;2.6818;0
030220;2.6818;0
030221;2.6818;0
030222;21.8091;0
030224;21.8091;0
030223;21.8091;0
030225;21.8091;0
030226;24.5364;0
030227;24.5364;0
030229;24.5364;0
030228;24.5364;0
030230;24.5364;0
030232;2.0455;0
030235;2.0455;0
030234;2.0455;0
021846;2.0661;0
030236;2.0661;1
030237;2.0661;0
030238;3.1727;48
030239;3.1727;96
030240;3.1727;44
030241;3.1727;41
030244;3.1727;24
030245;3.1727;5
030246;3.1727;5
030247;3.1727;31
030248;3.1727;18
030249;3.1727;0
030250;3.1727;2
021847;2.3182;2
018243;21.8182;10
030251;4.0909;0
030252;4.0909;13
030253;4.0909;13
030254;4.0909;23
030255;4.0909;4
030256;4.0909;29
030257;4.0909;22
030258;4.0909;12
030259;4.0909;20
030260;4.0909;16
030261;4.0909;9
030262;4.0909;22
030264;4.0909;17
030266;4.0909;20
030267;4.0909;24
030272;4.0909;18
030273;4.0909;21
030275;4.0909;16
030276;4.0909;24
030279;4.0909;8
030282;4.0909;24
030288;4.0909;12
030290;4.0909;19
030293;4.0909;24
030296;4.0909;24
030297;4.0909;17
030305;4.0909;16
030306;4.0909;18
030308;4.0909;45
021848;1.0455;8
030309;31.7273;11
030311;14.5364;6
030242;3.1727;57
017714;44.0909;0
030143;22.7182;7
018342;27.2727;7
030144;13.6273;6
030145;13.6273;9
030146;13.6273;5
030147;13.6273;4
030148;13.6273;5
030149;13.6273;10
030150;13.6273;9
030151;13.6273;3
030152;13.6273;9
030174;12.7182;11
030175;12.7182;9
030176;12.7182;8
030177;12.7182;10
030178;12.7182;9
030179;12.7182;9
030180;12.7182;10
030181;12.7182;10
030182;12.7182;9
030184;25.4455;11
030185;25.4455;9
030186;25.4455;12
030187;25.4455;10
030188;25.4455;10
030189;25.4455;10
030190;25.4455;11
030191;25.4455;12
030192;25.4455;7
030183;36.3545;7
030173;18.1727;9
030153;45.4455;11
030163;90.9;8
030154;27.2636;6
030164;54.5364;6
030155;27.2636;7
030156;27.2636;6
030157;27.2636;6
030158;27.2636;9
030159;27.2636;10
030160;27.2636;9
030161;27.2636;5
030162;27.2636;4
030166;54.5364;8
030167;54.5364;6
030168;54.5364;0
030169;54.5364;8
030170;54.5364;6
030171;54.5364;4
030172;54.5364;4
018209;45.4545;0
030312;29.9909;8
030314;7.4298;2
030315;7.4298;3
021750;0.1818;24
021753;0.1818;72
021758;0.1818;35
021761;0.1818;23
021766;0.1818;39
030321;4.0909;0
018450;68.1818;0
018449;68.1818;0
018448;68.1818;0
021767;0.1818;83
021756;0.1818;19
016886;63.6273;13
030509;15.6942;0
030510;15.6942;0
030511;15.6942;0
030512;15.6942;0
008880;49.5868;1
10067235;2.768166;0
10067234;4.634751;0
10065022;3.2864;0
008882;49.5868;1
10053467;26.0455;0
10054383;24.5364;0
10063218;9.9909;0
10063219;9.9909;0
10063236;9.9909;0
10063242;9.9909;0
10063243;9.9909;0
10063244;9.9909;0
10052423;18.6364;0
10051234;18.6364;0
10061411;29.6818;0
10055919;1.8091;0
10012234;15.4455;0
10025290;3.446359;0
10028681;4.648736;0
10030482;20.1364;0
10035980;38.0909;0
10037034;13.63089;0
10050270;39.0818;0
10050391;7.9636;0
030513;13.6273;1
030514;13.6273;0
030517;3.9636;1
030243;3.1727;8
018121;49.9909;1
030519;32.6364;1
10067618;32.7182;0
10067617;36.3545;0
10067616;36.3545;0
10067623;20.7364;0
10048272;27.2636;0
10054021;1.723832;0
10067613;32.7182;0
10067615;32.7182;0
030523;3.6273;2
021771;0.1818;15
021592;42;0
020570;42;0
021739;0.1818;39
021759;0.1818;28
021752;0.1818;59
021719;11.3273;0
030518;3.9636;1
030516;3.9636;2
021715;16.2909;0
021717;6.0364;0
021721;55.0909;0
008773;24.7107;2
008812;35.9504;2
008767;16.4463;0
008770;21.4793;1
008776;43719;1
008777;44.5455;1
008778;44.5455;1
008779;44.5455;1
008780;44.5455;1
008782;35.9504;1
008785;33.4711;1
008787;46.1983;1
008790;31.5702;1
10054682;14.0909;0
021736;0.1818;27
030527;24.5364;1
008791;27.7686;1
008792;27.7686;1
008795;40.4132;1
021778;0.1818;8
008796;40.4132;1
008797;40.4132;1
008798;40.4132;1
030528;4.0909;35
008799;27.7686;1
030539;4.4909;0
030542;58.6364;0
030543;17.2636;0
030544;17.2636;0
030545;42.6364;0
021770;0.1818;49
021769;0.1818;25
021763;0.1818;29
021780;0.1818;38
10032710;49.9909;0
10039752;54.5364;0
10065657;54.5364;0
10032618;49.9909;0
021768;0.1818;64
018789;65.4545;1
018248;40.9091;6
008813;41.9835;1
008811;27.7686;1
008805;46.1983;1
008800;50.8264;1
008801;78.9256;1
008802;79.0083;1
008803;61.9835;1
021713;13.0727;0
021714;9.5818;0
021716;17.4364;0
021600;47.7145;1
021852;35.9091;0
030193;44.5364;1
030198;36.3545;0
030216;2.6818;0
030231;2.0455;0
030233;2.0455;0
030550;23.6273;12
021711;6.2;0
030553;34.5364;5
018264;38.1818;0
030561;27.1818;18
10068152;49.0818;0
030562;1.6273;2
030564;2.7273;0
030565;2.7273;0
030566;2.7273;0
030567;18;0
030568;42.6364;0
030569;42.6364;1
030570;42.6364;0
030571;42.6364;0
030572;75.2727;1
030573;75.2727;0
030575;11.3636;0
030576;11.3636;0
030577;11.3636;0
030578;56.3545;0
030579;56.3545;0
030580;56.3545;0
030581;90.9;0
030582;90.9;0
030583;90.9;0
10033485;13.6273;0
10033484;13.6273;0
10067798;4.634751;0
10035229;45.4455;0
10035228;45.4455;0
021773;0.1818;57
021735;0.1818;22
030716;44.4545;0
030717;44.4545;0
030718;44.4545;0
030719;44.4545;0
030720;44.4545;0
030721;44.4545;0
030722;80.8182;0
030723;80.8182;0
030724;80.8182;0
030725;80.8182;0
030726;80.8182;0
030727;80.8182;0
030740;28.0909;0
030741;28.0909;0
030742;28.0909;0
030743;28.0909;0
030744;28.0909;0
030772;38.0909;0
030773;38.0909;0
030774;38.0909;0
030775;38.0909;0
030776;38.0909;0
030777;31.3636;0
030778;31.3636;0
030779;31.3636;0
030780;31.3636;0
030781;31.3636;0
030782;31.3636;0
030783;31.3636;0
030784;31.3636;0
030785;31.3636;0
030786;31.3636;0
030787;31.3636;0
021738;0.1818;27
030586;25.3636;0
030587;25.3636;0
030791;43.8909;1
030792;76.8636;2
030614;20.4545;0
030615;20.4545;0
030616;20.4545;0
030617;20.4545;0
030618;20.4545;0
030619;20.4545;0
030591;6.0331;0
030793;6.0331;0
030794;6.0331;0
030795;6.0331;0
030799;36.5727;0
030625;20.7273;0
030626;20.7273;0
030627;20.7273;0
030648;20.7273;0
030649;20.7273;0
030650;20.7273;0
030651;20.7273;0
030804;35.9091;0
030805;35.9091;0
030806;35.9091;0
030808;35.9091;0
030809;35.9091;0
030810;35.9091;0
030811;35.9091;0
030813;36.2727;0
030815;58.6364;0
030816;58.6364;0
030817;58.6364;0
030820;23.6273;0
030822;20.8182;0
030823;20.8182;0
030824;132.9182;0
030830;54.5364;0
021772;0.1818;39
030705;20.4545;0
030698;49;0
030699;49;0
030700;49;0
030701;49;0
030702;49;0
030703;49;0
030704;49;0
030818;23.6273;0
030706;20.4545;0
030821;20.8182;0
030707;20.4545;0
030708;20.4545;0
030709;20.4545;0
030827;34.0455;0
030710;20.4545;0
030711;20.4545;0
030829;34.0455;0
030834;19;0
030748;19;0
030749;19;0
030750;19;0
030751;19;1
030752;19;0
030753;19;0
018206;25.4545;2
030769;22.6364;0
030770;22.6364;0
030767;52.6364;0
030768;52.6364;0
031599;8.8818;16
031600;8.8818;11
030690;43.8182;0
030691;43.8182;0
030692;43.8182;0
030693;43.8182;0
030694;43.8182;0
030712;54.2727;0
030713;54.2727;0
030714;54.2727;0
030715;54.2727;0
017674;10.9091;2
017699;54.5364;3
017700;54.5364;0
017701;54.5364;2
017702;54.5364;0
004731;2.7273;0
031601;4.0909;0
031603;2.7;0
031608;10.7355;3
031611;10.7355;8
031612;10.7355;0
030654;40.4545;0
030655;40.4545;0
030660;74.0909;0
030661;74.0909;0
030662;74.0909;0
030663;74.0909;0
031614;45.3545;3
030664;37.0909;0
031615;45.3545;3
030675;46.8182;0
030607;25.6364;0
030608;25.6364;0
031631;22.7182;0
021765;0.1818;58
10068942;8.072734;0
031605;10.7355;1
031606;10.7355;0
031607;10.7355;1
031609;10.7355;0
031610;10.7355;1
031613;10.7355;0
10055849;7.062545;0
018197;27.2727;0
030593;40.5455;0
030594;40.5455;2
030595;40.5455;0
030596;40.5455;0
030597;40.5455;0
030598;35.1818;0
030599;35.1818;0
030604;19;0
030605;19;0
030606;19;0
030609;23.5455;0
030610;23.5455;0
030611;23.5455;0
030612;23.5455;0
030613;23.5455;0
021774;0.1818;35
030631;49.0909;0
021877;49.0909;0
030628;49.0909;0
030629;49.0909;0
030630;49.0909;0
030634;31.3636;0
030635;31.3636;1
018245;31.8182;11
030652;40.4545;0
030653;40.4545;0
030656;74.0909;0
030657;74.0909;0
030658;74.0909;2
030659;74.0909;0
030665;37.0909;0
030666;37.0909;0
018349;65.4545;0
030676;46.8182;1
030695;8.3636;0
030696;8.3636;3
030646;45.4545;0
018175;14.4545;0
030645;45.4545;0
018176;14.4545;0
030668;19;0
030669;19;0
031639;39;0
030681;39;0
030679;39;0
030682;25.1818;1
030683;25.1818;1
030684;25.1818;1
030647;45.4545;0
030667;19;0
030728;23.5455;0
030729;32.3636;0
030758;21.7273;0
030759;21.7273;0
030760;21.7273;0
030761;21.7273;0
030762;21.7273;0
030763;21.7273;0
030764;58.1818;0
030765;58.1818;0
030766;58.1818;0
030670;19;0
031651;20.6529;0
003225;20.6529;0
031653;37.1818;0
031652;28.9174;0
031654;19;0
030757;21.7273;0
031658;27.2636;2
031659;72.7182;1
018306;38.1727;0
018064;9.0818;11
031667;5.3636;16
031673;27.1818;0
031674;27.2727;5
018250;31.8182;4
017404;17.3273;0
019970;5.4455;11
018194;6.3182;9
018221;45.4545;3
031689;29.9909;5
031690;29.9909;5
031691;29.9909;5
031694;26.2727;19
031695;26.2727;11
031696;41.8091;5
031697;41.8091;0
031698;41.8091;1
031699;17.2636;2
031700;17.2636;16
031701;9.0818;0
031702;4.5364;27
031703;4.5364;33
031704;4.5364;0
031705;5.4455;10
031706;5.4455;12
031708;5.4455;12
031714;0.9;38
031717;7.2636;11
031718;31.7273;187
031661;5.3636;13
031663;5.3636;31
031664;5.3636;16
031665;5.3636;13
031666;5.3636;8
031669;5.3636;15
031670;5.3636;15
031671;5.3636;15
031719;7.2636;10
031720;50.9;0
018211;45.4545;0
018196;27.2727;2
017726;26.3636;0
017718;77.7273;2
031722;7.2636;10
007453;25.13913;0
10035722;54.5364;0
018160;9.0455;0
017720;77.7273;2
030313;7.4298;2
030316;7.4298;3
030317;7.4298;3
030318;7.4298;3
030320;7.4298;4
030319;7.4298;3
030801;9.4545;0
031725;34.5455;24
021909;72.7182;0
031640;7.2273;0
031650;82.6364;1
031707;3.6273;31
031713;0.9;204
031716;7.2636;12
017698;54.5364;3
031662;5.3636;16
031668;5.3636;6
031672;5.3636;0
031724;19.0909;12
021912;18;0
021913;18;0
10067621;27.2636;0
021777;0.1818;10
031726;22.7182;3
031727;41.9909;6
031728;41.9909;6
031730;47.1818;12
031731;47.1818;14
031733;22.9091;140
031734;22.9091;0
031735;22.9091;0
031737;67.9091;42
031738;67.9091;41
031739;67.9091;43
031746;8.6364;62
031747;8.0909;27
031748;8.0909;36
031750;5.3636;0
031749;5.3636;80
031729;47.1818;13
031732;22.9091;141
031753;12.7273;247
031752;12.7273;245
031745;8.6364;0
031736;67.9091;44
031744;9.5455;0
031754;58.8727;0
031758;27.2636;4
031759;27.2636;4
021915;1.4455;0
021921;18;0
021922;18;0
021916;1.4455;0
021917;1.4455;0
021918;28.91;0
021919;28.91;0
021920;28.91;0
021720;33.8;0
031757;27.2636;2
017668;6.3636;2
031762;24.5364;0
031763;45.0727;0
031764;13.5091;0
031766;25.4455;0
031767;25.4455;0
031768;25.4455;0
031769;12.7182;0
031770;22.4818;0
031771;27.2727;0
031772;27.2727;0
031773;27.2727;0
031774;43.2545;0
031775;27.2636;0
031777;27.2636;0
031778;69;0
031781;19.9909;0
031782;19.9909;0
031783;37.75513;0
021863;36.2727;0
030812;36.2727;0
10065967;1.9945;0
021865;58.6364;0
030814;58.6364;0
10069918;1.217463;0
10053324;32.6184;0
10053323;32.6184;0
10056623;5.171458;0
10043285;36.5727;0
10070902;13.49;0
10036678;7.290538;0
10047748;13.361733;0
10048083;18.1727;0
10053094;60;0
10069602;6.3636;0
10058701;15.702552;0
10063957;11.5182;0
10044491;6.2909;0
016834;2.0818;21
016829;2.0818;11
10058381;4.2545;0
10065236;5.4091;0
10058393;3.5455;0
021869;23.6273;0
030819;23.6273;0
018067;10.5;11
030825;132.9182;0
030826;132.9182;0
10066586;2.4345;0
10046429;34.5364;0
10064950;2.8091;0
10029905;50.9;0
017630;65.4545;1
10061666;15.4545;0
021872;34.0455;0
10030442;27.3182;0
10048286;6.039098;0
10035669;50.9;0
10038979;45.4455;0
021873;34.0455;0
030835;19.9909;0
030828;34.0455;0
021874;34.0455;0
021875;54.5364;0
030832;54.5364;0
10054468;8.1727;0
031788;1.2273;0
031789;1.2273;0
020649;2.8926;0
020650;2.8926;0
020654;2.9752;0
020655;2.9752;0
020662;3.0165;0
020663;3.0165;0
031793;13.6273;30
031794;13.6273;30
032109;21.3545;0
032110;21.3545;0
032112;21.3545;0
032114;15.4455;0
032115;15.4455;0
032117;10.3818;0
032118;63.6273;3
011186;0.7273;0
016266;16.5207;998
016267;16.5207;998
016268;16.5207;998
002554;8.2645;1
000001;36.3545;0
000004;45.4455;0
000005;40.9;0
004135;3.2975;0
004147;24.5364;0
004130;1.5455;0
004127;1.3182;0
004129;1.4545;0
000016;27.2636;0
000017;11.8091;0
005171;9.0818;0
005168;19.9909;0
004131;1.8091;0
004149;23.1818;4
005172;9.9909;0
005173;31.8091;0
000039;98.1727;0
003845;395.8678;2
005167;4.5364;0
000089;17.1182;15
000090;18.1727;14
000091;8.1727;45
000097;14.5364;95
000098;9.0818;0
000099;12.7182;0
000100;10.9;2
000105;49.0818;0
000106;24.5364;0
000107;16.3545;0
000108;17.2636;0
000109;16.3545;21
000110;19.0818;8
000111;21.8091;0
000117;27.2636;0
000118;34.3727;0
000120;41.4636;838
99999A;34.5273;624
000121;33.6273;465
000122;51.8091;1388
000123;6.3545;0
000124;39.0818;0
000125;12.7182;0
000126;10.9;0
000144;15.4455;0
000145;6.3545;0
018285;9.0818;12
000147;13.6273;0
000148;21.8091;1
000149;13.6273;0
000150;14.5364;12
000151;17;9
002559;6.4463;0
003160;2.8926;0
000155;40.9;0
000156;20.9;0
99999K;90.9;0
000171;122.7182;0
000177;40.9;0
000178;16.3545;0
000179;14.0413;0
000180;16.6612;32
000181;14.5364;5
000182;14.5364;37
99999M;28.1727;0
99999L;28.1727;1
000187;30.9;0
000188;20.9;0
000189;23.0818;0
000190;59.0818;0
000191;29.9909;0
000192;22.6364;0
000193;37.1818;0
000203;17.2636;0
99999Y;12.7182;0
000204;13.6273;0
000205;15.4455;0
000206;25.4455;0
000213;36.3545;0
000214;16.3545;0
000215;27.1818;230
000216;13.6273;0
000217;11.8091;0
000218;7.2636;0
000219;24.5364;0
000220;18.1727;0
000221;14.5364;0
000223;7.2636;0
000224;29.9909;0
000234;19.9909;0
000235;26.3545;0
000236;19.9909;0
000237;17.2636;7
000238;23.6273;0
000240;32.9587;0
000241;9.3636;0
000242;37.2636;6
000243;27.2636;0
000244;22.7182;0
000249;2.2727;0
000250;118.1727;0
000251;18.1727;0
000252;27.2636;0
000253;31.8182;0
003108;21.8091;0
000254;29.0818;1
000255;32.6364;70
000256;14.5364;0
000257;15.4455;0
006315;5.4455;0
000258;12.7182;0
000259;42.7182;0
000260;13.6273;0
000274;42.7182;0
000275;18.0909;18
000276;11.8091;0
004088;32.7182;8
000277;18.1727;21
000278;15.3636;17
000279;36.3545;0
000280;40.9;0
000281;27.2636;0
000282;13.6273;0
000284;36.3545;0
000285;22.7182;0
000289;13.6273;0
000290;18.2455;29
000293;0.9;0
000294;11.8091;0
000295;19.9909;0
000298;36.3545;0
000303;44.5364;0
002563;8.2562;0
002564;8.2562;0
002565;8.2562;6
000312;3.6364;0
000313;12.7182;0
000315;18.1727;8
006309;22.7182;0
99999Z;13.6273;0
000318;34.1727;6
9999BT;49.0818;0
000320;38;0
000321;8.1727;0
000322;45.4455;0
000328;49.0818;0
000329;19.9909;0
000331;36.3545;0
000340;45.4455;0
000341;27.2636;0
000355;8.1727;0
000367;10.9;0
